episode,winner,ppo_agent_reward,episode_length
1985,Random,2.65,500
1986,Conservative,2.4,500
1987,Conservative,2.3,500
1988,ValueBuyer,0.5,500
1989,Random,2.55,500
1990,Conservative,1.1,436
1991,Conservative,0.6,443
1992,Random,2.25,500
1993,Aggressive,2.1,500
1994,Conservative,2.2,500
1995,ValueBuyer,2.2,500
1996,ValueBuyer,2.15,500
1997,ValueBuyer,-0.15,217
1998,Random,2.55,500
1999,Random,2.15,500
2000,Conservative,2.5,500
2001,Random,2.3,500
2002,Random,2.65,500
2003,Aggressive,1.9,500
2004,Aggressive,2.6,500
2005,ValueBuyer,0.15,271
2006,Conservative,2.35,500
2007,Aggressive,2.45,500
2008,Aggressive,2.3,500
2009,Random,2.25,500
2010,ValueBuyer,2.25,500
2011,Random,1.0,149
2012,ValueBuyer,-0.3,142
2013,ValueBuyer,-0.15,99
2014,Random,2.2,500
2015,Random,2.5,500
2016,Aggressive,2.2,500
2017,ValueBuyer,1.0,412
2018,Aggressive,-0.2,191
2019,ValueBuyer,-0.35,137
2020,Aggressive,-0.2,211
2021,Random,2.3,500
2022,Aggressive,2.25,500
2023,Aggressive,2.3,500
2024,Aggressive,2.15,500
2025,Aggressive,2.2,500
2026,Conservative,2.3,500
2027,ValueBuyer,2.25,500
2028,Conservative,2.2,500
2029,Conservative,2.35,500
2030,Aggressive,2.4,500
2031,Conservative,1.25,461
2032,Aggressive,2.15,500
2033,Random,2.25,500
2034,Conservative,2.25,500
2035,Conservative,0.35,366
2036,Random,1.25,248
2037,Aggressive,2.2,500
2038,Aggressive,2.3,500
2039,Aggressive,2.0,500
2040,Random,2.15,500
2041,Random,2.55,500
2042,Random,2.6,500
2043,Aggressive,0.05,249
2044,Random,2.4,500
2045,Random,2.5,500
2046,ValueBuyer,0.2,340
2047,ValueBuyer,2.15,500
2048,Conservative,2.35,500
2049,Aggressive,-0.3,148
2050,Random,2.35,500
2051,Conservative,2.5,500
2052,ValueBuyer,0.3,364
2053,Conservative,2.4,500
2054,ValueBuyer,2.05,500
2055,Aggressive,2.2,500
2056,Aggressive,0.05,279
2057,Aggressive,-0.3,159
2058,Conservative,1.7,500
2059,ValueBuyer,-0.3,171
2060,Conservative,2.4,500
2061,Aggressive,2.3,500
2062,ValueBuyer,2.4,500
2063,ValueBuyer,0.35,282
2064,Random,1.95,500
2065,Aggressive,0.15,197
2066,Aggressive,2.05,500
2067,Random,2.5,500
2068,Random,2.8,500
2069,Aggressive,2.4,500
2070,Conservative,0.45,349
2071,Aggressive,0.1,207
2072,Random,2.4,500
2073,Random,2.1,500
2074,ValueBuyer,2.1,500
2075,Aggressive,2.25,500
2076,Random,1.8,247
2077,Aggressive,1.9,500
2078,Aggressive,-0.25,148
2079,Random,2.3,500
2080,Random,2.95,500
2081,Random,0.95,161
2082,Conservative,2.05,500
2083,Random,1.5,223
2084,Random,2.0,344
2085,Aggressive,-0.3,500
2086,Conservative,0.25,356
2087,Random,1.4,231
2088,Random,2.45,500
2089,Random,1.3,199
2090,Conservative,0.0,287
2091,Random,1.65,272
2092,Random,3.15,500
2093,Random,1.65,296
2094,Aggressive,-0.25,127
2095,Random,2.45,500
2096,Conservative,-0.1,500
2097,Aggressive,0.15,328
2098,Aggressive,0.05,189
2099,Conservative,-0.65,106
2100,Aggressive,0.35,299
2101,Conservative,0.25,239
2102,Aggressive,-0.3,217
2103,ValueBuyer,2.4,500
2104,Aggressive,2.35,500
2105,Aggressive,2.1,500
2106,Conservative,2.2,500
2107,Aggressive,-0.5,276
2108,Aggressive,1.7,500
2109,Random,2.15,500
2110,Aggressive,-0.6,82
2111,Aggressive,-0.15,118
2112,Conservative,0.35,340
2113,ValueBuyer,2.1,500
2114,Conservative,2.05,500
2115,Random,2.2,500
2116,Random,2.25,500
2117,ValueBuyer,0.1,209
2118,ValueBuyer,0.05,259
2119,Conservative,2.35,500
2120,Conservative,2.2,500
2121,Aggressive,-0.35,124
2122,Aggressive,-0.45,166
2123,Aggressive,0.25,500
2124,Random,1.9,398
2125,Conservative,-0.45,500
2126,Conservative,-0.3,476
2127,Conservative,2.25,500
2128,ValueBuyer,-0.3,131
2129,ValueBuyer,-0.45,500
2130,Aggressive,2.3,500
2131,Aggressive,0.55,246
2132,ValueBuyer,-0.3,244
2133,ValueBuyer,2.2,500
2134,Aggressive,2.15,500
2135,Aggressive,0.6,402
2136,ValueBuyer,2.15,500
2137,ValueBuyer,2.05,500
2138,Aggressive,2.4,500
2139,Conservative,0.8,449
2140,ValueBuyer,1.45,388
2141,ValueBuyer,0.15,275
2142,ValueBuyer,-0.9,75
2143,Random,2.55,500
2144,ValueBuyer,2.1,500
2145,Random,2.1,500
2146,ValueBuyer,-0.15,338
2147,ValueBuyer,2.2,500
2148,ValueBuyer,2.15,500
2149,Conservative,2.25,500
2150,Random,2.3,500
2151,Conservative,2.3,500
2152,Conservative,0.55,250
2153,ValueBuyer,1.05,329
2154,Aggressive,2.35,500
2155,Aggressive,1.9,500
2156,Aggressive,0.45,236
2157,Random,2.4,500
2158,ValueBuyer,0.15,374
2159,Aggressive,0.35,260
2160,Aggressive,0.6,316
2161,Random,2.15,500
2162,Conservative,2.5,500
2163,Conservative,2.5,500
2164,Aggressive,2.3,500
2165,Aggressive,1.95,500
2166,Aggressive,2.05,500
2167,Aggressive,0.05,252
2168,Conservative,2.15,500
2169,Random,2.4,500
2170,ValueBuyer,-0.55,255
2171,ValueBuyer,2.35,500
2172,ValueBuyer,0.15,146
2173,Aggressive,0.7,500
2174,Random,1.4,202
2175,ValueBuyer,-0.15,139
2176,Random,2.6,500
2177,Random,2.55,500
2178,Aggressive,-0.1,327
2179,Aggressive,2.0,500
2180,Conservative,0.15,369
2181,ValueBuyer,0.85,279
2182,Conservative,1.95,500
2183,Aggressive,-0.3,225
2184,ValueBuyer,0.0,189
2185,Random,2.2,500
2186,Aggressive,2.3,500
2187,Random,2.45,500
2188,Random,2.3,446
2189,Aggressive,-0.35,170
2190,Random,1.75,279
2191,Random,2.25,500
2192,Random,2.05,500
2193,Random,2.45,500
2194,Aggressive,2.25,500
2195,ValueBuyer,-0.4,201
2196,ValueBuyer,0.35,500
2197,Random,2.15,500
2198,Aggressive,2.55,500
2199,Aggressive,3.6,500
2200,Random,2.2,500
2201,ValueBuyer,-0.1,210
2202,Random,2.7,500
2203,Aggressive,1.85,500
2204,Conservative,2.25,500
2205,Aggressive,2.4,500
2206,Conservative,2.25,500
2207,ValueBuyer,2.3,500
2208,Aggressive,2.05,500
2209,Conservative,2.45,500
2210,Conservative,2.55,500
2211,Random,2.1,500
2212,Conservative,2.3,500
2213,Aggressive,2.45,500
2214,ValueBuyer,0.6,367
2215,Aggressive,0.2,363
2216,Random,1.75,398
2217,ValueBuyer,2.45,500
2218,ValueBuyer,2.3,500
2219,Conservative,-0.05,362
2220,Random,2.2,500
2221,Aggressive,2.3,500
2222,Random,1.9,359
2223,Aggressive,2.6,500
2224,Aggressive,0.65,365
2225,Random,3.05,488
2226,ValueBuyer,2.2,500
2227,Conservative,2.1,500
2228,Aggressive,-0.05,162
2229,Random,2.3,500
2230,ValueBuyer,2.15,500
2231,Aggressive,0.05,230
2232,Aggressive,2.2,500
2233,Aggressive,-0.15,251
2234,Aggressive,-0.0,189
2235,ValueBuyer,2.35,500
2236,Aggressive,-0.2,303
2237,Aggressive,-0.25,186
2238,Aggressive,0.6,380
2239,Aggressive,1.95,500
2240,Random,2.05,500
2241,Random,1.05,204
2242,Random,1.85,303
2243,Conservative,1.9,500
2244,Conservative,0.45,500
2245,ValueBuyer,0.2,251
2246,Aggressive,0.6,370
2247,Conservative,1.15,399
2248,Aggressive,2.1,500
2249,Conservative,0.1,235
2250,Random,2.35,500
2251,Conservative,-0.45,179
2252,Aggressive,2.25,500
2253,Conservative,2.4,500
2254,Random,2.45,500
2255,Conservative,2.1,500
2256,Aggressive,2.3,500
2257,Aggressive,-0.25,500
2258,Random,1.55,236
2259,Aggressive,1.8,500
2260,Conservative,2.25,500
2261,ValueBuyer,2.15,500
2262,Aggressive,2.45,500
2263,Aggressive,-0.15,162
2264,Random,2.55,500
2265,Aggressive,2.2,500
2266,ValueBuyer,0.2,209
2267,Conservative,2.4,500
2268,Aggressive,2.3,500
2269,Aggressive,-0.05,267
2270,Conservative,2.25,500
2271,Aggressive,0.55,364
2272,Aggressive,2.45,500
2273,Conservative,0.5,388
2274,ValueBuyer,2.15,500
2275,Random,2.3,500
2276,Aggressive,0.65,333
2277,Aggressive,2.15,500
2278,Conservative,0.25,270
2279,Aggressive,2.35,500
2280,Conservative,2.3,500
2281,Aggressive,2.5,500
2282,Random,2.45,500
2283,ValueBuyer,0.55,423
2284,Random,2.25,500
2285,Conservative,0.05,500
2286,Random,2.7,395
2287,Aggressive,2.3,500
2288,Random,2.2,500
2289,ValueBuyer,2.5,500
2290,Conservative,2.45,500
2291,ValueBuyer,-0.2,242
2292,Aggressive,2.35,500
2293,Random,2.35,500
2294,Random,2.4,500
2295,Random,2.25,346
2296,Conservative,-0.1,199
2297,Random,2.1,500
2298,Aggressive,-0.25,187
2299,Random,2.25,500
2300,Conservative,2.25,500
2301,Random,2.4,500
2302,Conservative,2.15,500
2303,Conservative,1.25,457
2304,Random,2.7,500
2305,Aggressive,2.35,500
2306,ValueBuyer,-0.1,378
2307,Conservative,-0.1,321
2308,Conservative,-0.15,223
2309,Random,1.6,250
2310,Aggressive,-0.1,246
2311,ValueBuyer,1.9,500
2312,Random,2.4,500
2313,Conservative,0.5,259
2314,Conservative,2.3,500
2315,Conservative,2.25,500
2316,Random,2.4,500
2317,Aggressive,1.1,383
2318,Random,2.25,500
2319,ValueBuyer,-0.2,225
2320,Aggressive,2.2,500
2321,ValueBuyer,-0.35,180
2322,Aggressive,-0.05,161
2323,ValueBuyer,0.9,455
2324,Random,2.55,500
2325,Random,1.8,343
2326,Conservative,-0.15,134
2327,ValueBuyer,1.75,500
2328,Random,2.55,500
2329,Aggressive,2.6,500
2330,Conservative,0.15,257
2331,Conservative,-0.25,500
2332,Random,2.55,500
2333,Conservative,1.95,500
2334,Aggressive,2.1,500
2335,Aggressive,-0.5,56
2336,Random,1.85,312
2337,Aggressive,-0.2,500
2338,Aggressive,2.5,500
2339,Aggressive,-0.6,226
2340,Random,1.6,500
2341,Random,1.3,235
2342,ValueBuyer,-0.2,106
2343,ValueBuyer,2.2,500
2344,Conservative,0.15,377
2345,Aggressive,-0.2,184
2346,Conservative,2.4,500
2347,Random,2.6,500
2348,Aggressive,-0.35,141
2349,Conservative,-0.1,235
2350,Random,1.55,232
2351,Aggressive,2.5,500
2352,Conservative,2.15,500
2353,ValueBuyer,2.3,500
2354,Aggressive,0.4,297
2355,Aggressive,2.25,500
2356,Random,2.15,500
2357,Random,2.1,338
2358,Random,2.5,500
2359,ValueBuyer,2.1,500
2360,ValueBuyer,-0.05,169
2361,Conservative,0.4,276
2362,Random,2.2,500
2363,Random,2.35,500
2364,Random,2.25,500
2365,Random,2.5,500
2366,Random,2.05,386
2367,Conservative,2.1,500
2368,ValueBuyer,0.35,307
2369,ValueBuyer,0.15,286
2370,Random,2.35,500
2371,Random,2.35,500
2372,Conservative,-0.15,376
2373,Aggressive,2.3,500
2374,Conservative,-0.1,153
2375,Aggressive,0.05,229
2376,Conservative,2.35,500
2377,Conservative,0.45,500
2378,ValueBuyer,-0.2,132
2379,Aggressive,0.2,370
2380,Random,2.4,500
2381,Aggressive,-0.5,188
2382,Random,2.2,500
2383,Random,1.7,273
2384,Conservative,2.45,500
2385,Random,2.55,500
2386,Aggressive,1.7,476
2387,Aggressive,0.0,292
2388,ValueBuyer,0.1,154
2389,ValueBuyer,-0.15,264
2390,Aggressive,2.15,500
2391,Aggressive,0.25,376
2392,ValueBuyer,-0.05,207
2393,Aggressive,2.35,500
2394,ValueBuyer,2.0,500
2395,Aggressive,-0.15,161
2396,Conservative,0.2,356
2397,Conservative,-0.2,500
2398,Aggressive,0.1,250
2399,ValueBuyer,0.2,314
2400,ValueBuyer,-0.4,500
2401,Random,2.45,500
2402,Aggressive,0.1,500
2403,Random,2.65,500
2404,ValueBuyer,1.95,500
2405,Aggressive,-0.1,208
2406,Aggressive,2.3,500
2407,Aggressive,0.4,207
2408,Aggressive,2.25,500
2409,Aggressive,0.5,500
2410,Random,2.35,500
2411,Aggressive,0.0,201
2412,Aggressive,2.2,500
2413,ValueBuyer,-0.35,195
2414,Aggressive,-0.15,272
2415,Aggressive,-0.35,267
2416,Conservative,2.55,500
2417,Conservative,-0.2,171
2418,ValueBuyer,2.35,500
2419,Conservative,2.15,500
2420,Aggressive,1.95,500
2421,ValueBuyer,2.4,500
2422,Aggressive,0.6,383
2423,Aggressive,2.05,500
2424,Aggressive,1.95,500
2425,Random,1.95,364
2426,Aggressive,0.05,213
2427,Aggressive,0.05,335
2428,Aggressive,0.65,305
2429,Random,2.15,500
2430,Aggressive,2.05,500
2431,Conservative,0.15,300
2432,Conservative,2.6,500
2433,Aggressive,0.35,261
2434,Random,2.3,500
2435,Conservative,2.25,500
2436,Aggressive,2.0,500
2437,Aggressive,-0.5,183
2438,Conservative,2.4,500
2439,Conservative,3.25,500
2440,Aggressive,2.3,500
2441,Random,1.8,286
2442,Random,2.0,348
2443,Random,2.75,433
2444,Conservative,-0.05,500
2445,Aggressive,2.3,500
2446,Conservative,2.25,500
2447,Aggressive,2.45,500
2448,Aggressive,0.15,214
2449,Aggressive,2.4,500
2450,Random,3.0,500
2451,Conservative,2.35,500
2452,Conservative,2.3,500
2453,Conservative,2.1,500
2454,Conservative,0.3,500
2455,Random,2.6,500
2456,Aggressive,2.0,500
2457,Random,2.3,500
2458,ValueBuyer,2.45,500
2459,Random,2.45,500
2460,Aggressive,-0.1,302
2461,Random,1.75,327
2462,ValueBuyer,2.1,500
2463,Random,2.4,500
2464,Aggressive,2.4,500
2465,Aggressive,0.15,261
2466,ValueBuyer,2.55,500
2467,ValueBuyer,0.25,338
2468,Aggressive,2.0,500
2469,Random,1.75,321
2470,Conservative,2.25,500
2471,Aggressive,1.45,413
2472,ValueBuyer,0.25,182
2473,Random,2.2,429
2474,Conservative,0.15,225
2475,Random,2.3,500
2476,ValueBuyer,1.6,425
2477,Aggressive,1.3,446
2478,Random,2.4,500
2479,Aggressive,2.25,500
2480,Aggressive,0.15,257
2481,ValueBuyer,2.25,500
2482,Conservative,2.5,500
2483,Aggressive,2.6,500
2484,Conservative,0.25,228
2485,ValueBuyer,2.4,500
2486,ValueBuyer,1.0,430
2487,ValueBuyer,-0.5,91
2488,Aggressive,2.3,500
2489,Aggressive,-0.2,153
2490,Random,2.5,500
2491,Conservative,-0.1,500
2492,ValueBuyer,0.3,303
2493,ValueBuyer,2.25,500
2494,ValueBuyer,2.55,500
2495,ValueBuyer,2.15,500
2496,Aggressive,2.3,500
2497,Random,2.3,500
2498,Random,2.2,415
2499,Conservative,2.45,500
2500,Random,2.2,500
2501,Conservative,2.1,500
2502,Aggressive,2.3,500
2503,Random,1.65,314
2504,ValueBuyer,2.4,500
2505,Conservative,2.15,500
2506,Random,2.75,500
2507,ValueBuyer,0.15,454
2508,Aggressive,0.2,206
2509,Aggressive,2.1,500
2510,ValueBuyer,0.4,220
2511,Conservative,0.7,326
2512,Random,1.35,165
2513,Aggressive,2.5,500
2514,Conservative,2.4,500
2515,Aggressive,2.4,500
2516,ValueBuyer,2.55,500
2517,Conservative,2.45,500
2518,ValueBuyer,1.9,500
2519,Aggressive,2.2,500
2520,Aggressive,2.15,500
2521,Conservative,2.65,500
2522,Conservative,0.5,382
2523,Aggressive,0.3,381
2524,Aggressive,2.5,500
2525,Aggressive,-0.25,212
2526,Random,1.15,175
2527,Conservative,2.05,500
2528,Random,2.4,500
2529,Aggressive,-0.35,136
2530,ValueBuyer,2.25,500
2531,Random,2.1,340
2532,Conservative,0.1,240
2533,Random,2.1,500
2534,Random,2.0,500
2535,Conservative,0.4,344
2536,ValueBuyer,2.25,500
2537,Aggressive,0.95,464
2538,ValueBuyer,-0.3,117
2539,ValueBuyer,2.25,500
2540,Conservative,2.0,500
2541,Random,1.45,228
2542,ValueBuyer,-0.25,165
2543,Conservative,0.65,316
2544,Conservative,2.35,500
2545,Random,1.95,315
2546,Aggressive,-0.25,500
2547,ValueBuyer,0.0,308
2548,ValueBuyer,-0.45,113
2549,Aggressive,-0.2,415
2550,Conservative,2.25,500
2551,ValueBuyer,0.8,333
2552,Aggressive,-0.05,180
2553,Random,0.6,106
2554,Random,2.4,500
2555,ValueBuyer,0.3,290
2556,Random,2.45,500
2557,ValueBuyer,2.3,500
2558,Conservative,-0.25,163
2559,Aggressive,-0.15,241
2560,Random,2.4,500
2561,Conservative,0.3,343
2562,Aggressive,1.1,324
2563,ValueBuyer,2.15,500
2564,Aggressive,0.2,220
2565,Aggressive,2.4,500
2566,Conservative,0.35,500
2567,Conservative,2.2,500
2568,Aggressive,2.2,500
2569,Random,1.5,203
2570,Conservative,0.1,500
2571,Random,2.4,500
2572,Aggressive,2.35,500
2573,Random,2.6,500
2574,Random,2.4,500
2575,Random,2.65,500
2576,Random,2.05,357
2577,Aggressive,2.4,500
2578,Aggressive,2.25,500
2579,Random,2.3,354
2580,Random,2.45,500
2581,Conservative,2.2,500
2582,Aggressive,1.95,500
2583,Conservative,0.95,487
2584,ValueBuyer,0.15,242
2585,ValueBuyer,0.4,359
2586,Conservative,-0.05,347
2587,Conservative,2.3,500
2588,Random,2.35,500
2589,Random,2.5,500
2590,Random,2.3,500
2591,Random,2.55,500
2592,Random,1.2,149
2593,Aggressive,2.15,500
2594,Aggressive,2.3,500
2595,Aggressive,2.1,500
2596,Random,2.5,500
2597,ValueBuyer,-0.25,240
2598,Aggressive,0.1,500
2599,Random,2.4,500
2600,ValueBuyer,0.45,300
2601,Aggressive,2.25,500
2602,Random,2.45,500
2603,Aggressive,-0.15,265
2604,Aggressive,-0.0,217
2605,Random,2.35,500
2606,Random,2.95,500
2607,Aggressive,-0.45,227
2608,Aggressive,1.95,500
2609,Conservative,0.35,301
2610,Aggressive,2.45,500
2611,ValueBuyer,-0.25,271
2612,Aggressive,2.0,500
2613,Aggressive,-0.45,163
2614,Conservative,2.5,500
2615,Random,2.6,500
2616,Aggressive,2.45,500
2617,Conservative,2.1,500
2618,Conservative,3.1,500
2619,Random,2.6,500
2620,Random,1.3,182
2621,Random,2.45,500
2622,ValueBuyer,2.15,500
2623,Random,1.85,288
2624,Random,1.4,230
2625,ValueBuyer,-0.45,177
2626,Conservative,2.35,500
2627,Conservative,2.25,500
2628,Aggressive,1.0,459
2629,Aggressive,-0.2,279
2630,ValueBuyer,0.8,309
2631,Conservative,2.15,500
2632,Conservative,2.15,500
2633,Aggressive,2.25,500
2634,ValueBuyer,-0.7,177
2635,Random,1.6,276
2636,Conservative,2.0,500
2637,Random,2.25,500
2638,Aggressive,0.2,258
2639,Random,1.75,344
2640,Aggressive,-0.1,386
2641,Random,2.2,500
2642,Aggressive,2.2,500
2643,Aggressive,-0.3,500
2644,Conservative,0.5,304
2645,Aggressive,2.05,500
2646,ValueBuyer,0.45,286
2647,Random,2.25,500
2648,Aggressive,-0.25,500
2649,Aggressive,2.25,500
2650,Random,2.25,500
2651,Aggressive,-0.2,205
2652,Conservative,2.2,500
2653,Random,2.75,500
2654,Conservative,2.3,500
2655,Random,2.4,500
2656,Aggressive,2.0,500
2657,Conservative,2.2,500
2658,Aggressive,2.05,500
2659,Conservative,0.0,326
2660,Aggressive,-0.3,213
2661,Conservative,0.2,167
2662,Aggressive,0.05,242
2663,Aggressive,0.75,367
2664,Random,0.9,164
2665,ValueBuyer,-0.05,207
2666,Random,2.4,500
2667,Aggressive,1.9,500
2668,Conservative,2.25,500
2669,Random,2.6,500
2670,Conservative,2.3,500
2671,Conservative,0.25,277
2672,ValueBuyer,0.05,186
2673,Conservative,2.35,500
2674,Random,2.45,500
2675,Random,2.25,500
2676,Conservative,2.4,500
2677,Aggressive,2.95,500
2678,Conservative,0.35,304
2679,Conservative,2.15,500
2680,Random,1.4,228
2681,Random,2.6,500
2682,ValueBuyer,2.5,500
2683,Aggressive,2.35,500
2684,Aggressive,2.3,500
2685,ValueBuyer,2.0,500
2686,Random,2.45,500
2687,ValueBuyer,0.45,340
2688,Aggressive,2.0,500
2689,ValueBuyer,1.95,500
2690,Random,2.25,500
2691,Conservative,2.05,500
2692,Aggressive,-0.1,285
2693,Aggressive,2.2,500
2694,Random,2.3,500
2695,Aggressive,0.55,333
2696,Aggressive,2.1,500
2697,Random,2.5,500
2698,Aggressive,2.35,500
2699,Conservative,2.25,500
2700,Conservative,2.1,500
2701,Random,2.4,500
2702,Conservative,2.35,500
2703,ValueBuyer,2.05,500
2704,Random,2.55,500
2705,Aggressive,0.3,307
2706,ValueBuyer,-0.3,163
2707,Aggressive,2.05,500
2708,Conservative,2.05,500
2709,ValueBuyer,2.05,500
2710,Aggressive,2.25,500
2711,Aggressive,2.2,500
2712,Aggressive,-0.3,318
2713,ValueBuyer,0.3,349
2714,ValueBuyer,2.3,500
2715,ValueBuyer,-0.05,228
2716,Aggressive,2.05,500
2717,Aggressive,-0.25,184
2718,Aggressive,0.35,281
2719,Conservative,2.1,500
2720,Conservative,0.0,500
2721,Aggressive,2.35,500
2722,Conservative,-0.05,412
2723,Aggressive,2.3,500
2724,Conservative,-0.6,500
2725,Random,2.45,500
2726,Random,2.2,500
2727,Aggressive,2.0,500
2728,ValueBuyer,-0.1,159
2729,ValueBuyer,-0.35,159
2730,Random,2.65,500
2731,Aggressive,-0.35,115
2732,Conservative,2.2,500
2733,Aggressive,-0.35,142
2734,Aggressive,2.25,500
2735,Conservative,0.2,254
2736,Random,1.35,227
2737,Random,2.5,488
2738,Conservative,2.25,500
2739,Random,1.75,291
2740,Conservative,2.3,500
2741,Conservative,-0.55,500
2742,Conservative,2.1,500
2743,Aggressive,0.45,364
2744,ValueBuyer,2.5,500
2745,Conservative,0.8,279
2746,Aggressive,2.35,500
2747,Random,2.65,500
2748,Aggressive,0.1,193
2749,Aggressive,2.05,500
2750,Aggressive,0.05,500
2751,ValueBuyer,-0.55,183
2752,Conservative,2.4,500
2753,Random,2.45,500
2754,Conservative,2.2,500
2755,Random,2.35,500
2756,ValueBuyer,-0.1,292
2757,Aggressive,2.25,500
2758,Random,2.4,500
2759,Random,2.45,500
2760,Aggressive,-0.1,175
2761,Random,1.85,310
2762,Aggressive,1.9,500
2763,ValueBuyer,0.15,296
2764,Random,2.65,500
2765,Aggressive,1.4,456
2766,Conservative,2.4,500
2767,Aggressive,-0.25,165
2768,Aggressive,2.25,500
2769,Aggressive,2.3,500
2770,Conservative,-0.1,500
2771,Aggressive,2.25,500
2772,Conservative,2.2,500
2773,Random,2.3,500
2774,Aggressive,2.45,500
2775,Aggressive,0.05,500
2776,Aggressive,2.15,500
2777,Random,1.75,350
2778,Conservative,2.1,500
2779,Random,2.5,500
2780,Aggressive,1.95,500
2781,Aggressive,2.4,500
2782,Conservative,0.0,218
2783,Conservative,0.55,500
2784,Conservative,0.4,500
2785,Random,2.5,500
2786,ValueBuyer,0.0,144
2787,Conservative,2.4,500
2788,Random,1.85,350
2789,Random,2.5,500
2790,ValueBuyer,0.65,323
2791,Conservative,2.3,500
2792,Random,2.6,500
2793,ValueBuyer,2.05,500
2794,ValueBuyer,-0.55,232
2795,Random,2.35,500
2796,Conservative,0.35,318
2797,Conservative,0.15,181
2798,Aggressive,-0.1,153
2799,Aggressive,2.25,500
2800,Aggressive,1.35,461
2801,Conservative,-0.2,296
2802,Aggressive,2.3,500
2803,Aggressive,0.05,217
2804,Conservative,-0.5,500
2805,ValueBuyer,2.3,500
2806,Aggressive,-0.25,178
2807,Random,1.7,265
2808,Aggressive,1.95,500
2809,Aggressive,1.8,500
2810,ValueBuyer,2.15,500
2811,Random,1.7,253
2812,Aggressive,2.2,500
2813,Aggressive,-0.5,111
2814,Random,2.4,500
2815,Aggressive,2.65,500
2816,Random,1.75,378
2817,Aggressive,2.2,500
2818,Aggressive,2.35,500
2819,Aggressive,2.45,500
2820,Conservative,2.3,500
2821,Random,2.4,441
2822,Aggressive,-0.55,500
2823,Aggressive,0.25,270
2824,Conservative,1.95,500
2825,ValueBuyer,2.25,500
2826,Random,1.8,352
2827,Random,1.85,282
2828,Random,1.85,282
2829,Aggressive,2.25,500
2830,Aggressive,2.35,500
2831,ValueBuyer,2.2,500
2832,Conservative,-0.05,249
2833,ValueBuyer,-0.4,83
2834,Random,2.45,500
2835,Conservative,0.45,328
2836,Conservative,1.25,492
2837,ValueBuyer,2.4,500
2838,Conservative,2.2,500
2839,Aggressive,0.05,300
2840,Conservative,2.35,500
2841,Conservative,2.25,500
2842,Aggressive,2.2,500
2843,Random,2.3,500
2844,Aggressive,-0.2,352
2845,ValueBuyer,-0.2,365
2846,ValueBuyer,-0.4,220
2847,Aggressive,0.15,302
2848,Random,1.6,334
2849,Random,2.35,500
2850,Conservative,0.5,349
2851,Conservative,0.35,293
2852,Conservative,0.8,310
2853,Conservative,2.35,500
2854,ValueBuyer,2.45,500
2855,Aggressive,2.15,500
2856,Conservative,2.4,500
2857,Random,2.3,500
2858,ValueBuyer,2.3,500
2859,Conservative,0.7,311
2860,Random,2.25,500
2861,ValueBuyer,2.3,500
2862,ValueBuyer,2.15,500
2863,Random,1.15,169
2864,Random,1.05,142
2865,Conservative,0.05,278
2866,Aggressive,-0.4,108
2867,Random,2.2,500
2868,Conservative,-0.1,413
2869,Random,1.35,222
2870,Aggressive,2.15,500
2871,Aggressive,0.05,154
2872,ValueBuyer,0.35,285
2873,Aggressive,2.3,500
2874,Aggressive,2.3,500
2875,Aggressive,2.05,500
2876,Aggressive,2.35,500
2877,Conservative,2.25,500
2878,Aggressive,-0.3,144
2879,Aggressive,0.45,500
2880,ValueBuyer,0.45,378
2881,Aggressive,2.0,500
2882,Random,2.35,500
2883,Conservative,2.1,500
2884,Random,2.4,500
2885,Random,2.55,500
2886,Random,2.55,500
2887,Conservative,2.3,500
2888,Conservative,2.2,500
2889,Conservative,2.3,500
2890,ValueBuyer,-0.45,165
2891,ValueBuyer,-0.35,426
2892,Conservative,0.45,301
2893,ValueBuyer,2.05,500
2894,Conservative,2.6,500
2895,Aggressive,2.1,500
2896,Aggressive,-0.35,202
2897,Conservative,2.3,500
2898,ValueBuyer,0.05,500
2899,Conservative,-0.2,183
2900,Random,1.75,259
2901,ValueBuyer,1.95,500
2902,Conservative,2.35,500
2903,Random,3.25,500
2904,Random,2.5,500
2905,Random,1.45,185
2906,Random,1.1,187
2907,Random,1.8,287
2908,Random,1.95,500
2909,Aggressive,0.55,253
2910,Aggressive,2.2,500
2911,Conservative,-0.55,197
2912,ValueBuyer,2.1,500
2913,ValueBuyer,-0.15,272
2914,Random,2.35,500
2915,Random,2.25,370
2916,ValueBuyer,-0.2,251
2917,Conservative,0.5,288
2918,Conservative,2.25,500
2919,ValueBuyer,-0.3,210
2920,Aggressive,-0.2,104
2921,Aggressive,2.0,500
2922,Conservative,2.25,500
2923,Random,2.4,500
2924,Conservative,2.0,500
2925,ValueBuyer,2.15,500
2926,ValueBuyer,2.3,500
2927,Aggressive,2.25,500
2928,Aggressive,1.95,500
2929,Conservative,1.9,500
2930,Aggressive,2.0,500
2931,Random,2.5,500
2932,ValueBuyer,2.5,500
2933,Random,2.5,500
2934,Random,2.25,500
2935,Conservative,-0.1,179
2936,Aggressive,2.1,500
2937,ValueBuyer,0.35,285
2938,ValueBuyer,3.55,500
2939,Random,0.8,101
2940,Random,2.3,500
2941,Random,2.2,500
2942,ValueBuyer,-0.25,218
2943,Random,1.3,248
2944,Random,2.25,500
2945,Conservative,0.85,500
2946,Aggressive,-0.45,253
2947,ValueBuyer,-0.05,485
