episode,winner,ppo_agent_reward,episode_length
1919,Conservative,2.1,500
1920,Aggressive,2.25,500
1921,Aggressive,2.15,500
1922,Aggressive,2.15,500
1923,Aggressive,2.35,500
1924,Aggressive,2.2,500
1925,Conservative,0.2,212
1926,Aggressive,2.25,500
1927,ValueBuyer,2.3,500
1928,ValueBuyer,2.2,500
1929,Conservative,1.9,500
1930,Conservative,2.3,500
1931,Aggressive,-0.45,166
1932,ValueBuyer,2.6,500
1933,Conservative,2.4,500
1934,Aggressive,0.4,247
1935,ValueBuyer,2.25,500
1936,Aggressive,2.1,500
1937,Aggressive,2.35,500
1938,Aggressive,1.95,500
1939,Random,-0.15,205
1940,ValueBuyer,2.35,500
1941,Aggressive,2.25,500
1942,Aggressive,2.15,500
1943,Aggressive,2.35,500
1944,Aggressive,2.1,500
1945,Aggressive,-0.1,254
1946,Aggressive,-0.1,500
1947,ValueBuyer,2.35,500
1948,Aggressive,0.05,214
1949,Random,2.0,500
1950,Aggressive,2.4,500
1951,Aggressive,2.0,500
1952,Random,0.05,383
1953,Conservative,0.7,346
1954,Aggressive,2.2,500
1955,Random,-0.0,342
1956,Aggressive,2.25,500
1957,Aggressive,2.35,500
1958,Aggressive,-0.2,210
1959,Aggressive,2.2,500
1960,Random,2.25,500
1961,Aggressive,0.7,396
1962,ValueBuyer,2.5,500
1963,Conservative,2.55,500
1964,Conservative,2.35,500
1965,Aggressive,0.1,277
1966,ValueBuyer,2.55,500
1967,Conservative,2.3,500
1968,Aggressive,0.25,236
1969,ValueBuyer,2.6,500
1970,ValueBuyer,2.35,500
1971,Aggressive,2.3,500
1972,Conservative,2.3,500
1973,Aggressive,2.3,500
1974,Aggressive,2.4,500
1975,Aggressive,0.1,223
1976,Aggressive,2.15,500
1977,Aggressive,2.4,500
1978,Aggressive,2.85,500
1979,Conservative,0.35,404
1980,ValueBuyer,2.2,500
1981,Aggressive,0.35,202
1982,Aggressive,2.45,500
1983,Aggressive,2.3,500
1984,ValueBuyer,2.5,500
1985,Aggressive,1.95,500
1986,Aggressive,2.45,500
1987,Random,2.6,500
1988,ValueBuyer,2.2,500
1989,Aggressive,-0.1,121
1990,Conservative,2.45,500
1991,Conservative,2.4,500
1992,Aggressive,2.5,500
1993,Aggressive,1.0,372
1994,Aggressive,2.8,500
1995,Conservative,2.1,500
1996,Aggressive,2.15,500
1997,ValueBuyer,2.5,500
1998,Aggressive,1.95,500
1999,ValueBuyer,2.2,500
2000,Aggressive,-0.4,124
2001,Aggressive,0.4,235
2002,Conservative,2.35,500
2003,Conservative,1.95,500
2004,Aggressive,0.3,300
2005,Aggressive,2.0,500
2006,Aggressive,2.45,500
2007,Aggressive,2.45,500
2008,ValueBuyer,2.35,500
2009,Conservative,1.95,500
2010,ValueBuyer,2.25,500
2011,Aggressive,2.3,500
2012,Aggressive,2.35,500
2013,Conservative,0.4,357
2014,Conservative,2.25,500
2015,Aggressive,2.1,500
2016,Aggressive,0.65,441
2017,Aggressive,-0.05,449
2018,Aggressive,0.65,329
2019,Aggressive,2.4,500
2020,ValueBuyer,2.45,500
2021,ValueBuyer,2.05,500
2022,Conservative,-0.4,131
2023,Aggressive,-0.5,156
2024,Aggressive,2.2,500
2025,Aggressive,2.2,500
2026,Conservative,2.1,500
2027,Random,2.2,500
2028,Aggressive,2.2,500
2029,Aggressive,2.3,500
2030,Conservative,-0.0,303
2031,Aggressive,2.55,500
2032,Conservative,0.4,306
2033,Conservative,2.0,500
2034,Conservative,2.0,500
2035,Aggressive,-0.15,366
2036,Aggressive,1.9,500
2037,ValueBuyer,2.45,500
2038,ValueBuyer,3.05,500
2039,Aggressive,2.25,500
2040,Conservative,2.25,500
2041,Aggressive,2.15,500
2042,Aggressive,2.0,500
2043,Aggressive,0.25,264
2044,ValueBuyer,2.7,500
2045,ValueBuyer,2.5,500
2046,Aggressive,2.5,500
2047,Aggressive,2.25,500
2048,Aggressive,2.3,500
2049,Aggressive,2.3,500
2050,Conservative,2.2,500
2051,Aggressive,2.3,500
2052,Aggressive,2.0,500
2053,ValueBuyer,2.3,500
2054,Conservative,1.8,500
2055,Conservative,2.15,500
2056,Random,0.6,382
2057,Conservative,2.45,500
2058,Aggressive,2.0,500
2059,Aggressive,0.2,243
2060,Conservative,2.2,500
2061,Aggressive,2.05,500
2062,Aggressive,2.25,500
2063,Aggressive,0.0,300
2064,Aggressive,-0.25,160
2065,ValueBuyer,2.6,500
2066,Random,2.45,500
2067,Conservative,1.95,500
2068,Aggressive,2.4,500
2069,Aggressive,2.15,500
2070,Aggressive,2.15,500
2071,ValueBuyer,2.6,500
2072,Aggressive,2.15,500
2073,Random,0.65,264
2074,Aggressive,2.4,500
2075,Random,2.15,500
2076,Aggressive,2.3,500
2077,ValueBuyer,2.55,500
2078,Aggressive,-0.35,143
2079,ValueBuyer,2.45,500
2080,Aggressive,-0.2,211
2081,Aggressive,2.25,500
2082,Aggressive,0.05,190
2083,ValueBuyer,2.35,500
2084,Conservative,0.25,275
2085,Aggressive,0.4,322
2086,Conservative,2.0,500
2087,ValueBuyer,2.4,500
2088,ValueBuyer,2.2,500
2089,ValueBuyer,2.2,500
2090,Aggressive,0.75,425
2091,Random,1.15,326
2092,Aggressive,2.05,500
2093,Random,2.2,500
2094,Aggressive,2.55,500
2095,ValueBuyer,2.25,500
2096,Aggressive,2.05,500
2097,Aggressive,-0.15,149
2098,Conservative,2.3,500
2099,ValueBuyer,2.3,500
2100,Aggressive,-0.3,140
2101,Aggressive,2.2,500
2102,Random,2.1,500
2103,Aggressive,1.75,500
2104,Aggressive,2.45,500
2105,Aggressive,2.25,500
2106,ValueBuyer,2.25,500
2107,Conservative,2.4,500
2108,ValueBuyer,2.35,500
2109,Conservative,2.45,500
2110,Aggressive,2.1,500
2111,Conservative,1.1,413
2112,ValueBuyer,2.45,500
2113,Aggressive,2.3,500
2114,Aggressive,2.2,500
2115,Conservative,2.1,500
2116,ValueBuyer,2.4,500
2117,Aggressive,0.15,258
2118,Aggressive,2.6,500
2119,Aggressive,-0.35,158
2120,ValueBuyer,2.4,500
2121,Aggressive,2.35,500
2122,Aggressive,0.7,333
2123,Random,0.15,341
2124,Conservative,2.3,500
2125,Aggressive,2.45,500
2126,Aggressive,2.4,500
2127,Aggressive,1.95,500
2128,Aggressive,2.4,500
2129,Aggressive,0.45,272
2130,Conservative,0.8,308
2131,ValueBuyer,2.25,500
2132,Random,0.5,302
2133,Random,0.5,500
2134,Conservative,1.2,460
2135,ValueBuyer,2.45,500
2136,Aggressive,2.6,500
2137,ValueBuyer,2.5,500
2138,Aggressive,0.0,150
2139,Aggressive,1.7,488
2140,ValueBuyer,2.25,500
2141,ValueBuyer,2.35,500
2142,Aggressive,2.55,500
2143,ValueBuyer,2.5,500
2144,Aggressive,2.35,500
2145,Random,-0.1,161
2146,Aggressive,2.55,500
2147,Aggressive,2.15,500
2148,Aggressive,2.55,500
2149,ValueBuyer,2.2,500
2150,Aggressive,0.5,357
2151,ValueBuyer,2.35,500
2152,ValueBuyer,2.3,500
2153,Conservative,2.1,500
2154,ValueBuyer,2.35,500
2155,Random,0.8,320
2156,Conservative,2.3,500
2157,Aggressive,2.35,500
2158,Aggressive,0.2,437
2159,Aggressive,-0.1,283
2160,Random,-0.05,280
2161,Aggressive,2.25,500
2162,Aggressive,2.1,500
2163,Conservative,2.3,500
2164,Conservative,2.5,500
2165,Conservative,2.3,500
2166,Aggressive,2.45,500
2167,Aggressive,2.0,500
2168,Aggressive,2.0,500
2169,Aggressive,2.55,500
2170,Aggressive,0.1,199
2171,Conservative,2.25,500
2172,Conservative,2.25,500
2173,Aggressive,-0.3,289
2174,Aggressive,0.25,233
2175,ValueBuyer,2.15,500
2176,Conservative,1.9,500
2177,Aggressive,0.7,500
2178,Aggressive,2.15,500
2179,ValueBuyer,2.2,500
2180,Aggressive,2.35,500
2181,Random,2.35,500
2182,Aggressive,0.6,449
2183,Random,0.1,332
2184,Conservative,0.15,500
2185,Conservative,-0.2,241
2186,Aggressive,-0.45,166
2187,ValueBuyer,2.45,500
2188,Conservative,2.2,500
2189,Aggressive,2.0,500
2190,Aggressive,-0.35,182
2191,Aggressive,-0.15,212
2192,Aggressive,2.6,500
2193,Random,0.2,500
2194,Random,-0.1,148
2195,Aggressive,0.65,339
2196,Conservative,2.2,500
2197,Random,2.25,500
2198,Aggressive,0.55,270
2199,Conservative,2.2,500
2200,ValueBuyer,2.55,500
2201,Aggressive,-0.3,186
2202,ValueBuyer,2.5,500
2203,Aggressive,2.35,500
2204,Aggressive,-0.4,149
2205,Aggressive,0.3,368
2206,ValueBuyer,2.15,500
2207,Conservative,-0.05,223
2208,Conservative,0.3,307
2209,Conservative,2.25,500
2210,Aggressive,0.55,427
2211,ValueBuyer,2.45,500
2212,ValueBuyer,2.25,500
2213,ValueBuyer,2.3,500
2214,Aggressive,2.4,500
2215,Aggressive,2.05,500
2216,Conservative,0.15,500
2217,Aggressive,2.2,500
2218,ValueBuyer,2.35,500
2219,ValueBuyer,2.4,500
2220,Aggressive,1.95,500
2221,Conservative,2.15,500
2222,Conservative,2.4,500
2223,Random,1.9,500
2224,Conservative,0.8,500
2225,ValueBuyer,2.4,500
2226,Aggressive,1.5,484
2227,Aggressive,1.95,500
2228,Conservative,2.4,500
2229,Aggressive,-0.05,153
2230,Aggressive,2.25,500
2231,Aggressive,1.85,500
2232,Aggressive,2.05,500
2233,Aggressive,0.25,244
2234,Random,-0.1,353
2235,Conservative,2.15,500
2236,Conservative,2.4,500
2237,Aggressive,2.7,500
2238,ValueBuyer,2.55,500
2239,Aggressive,2.25,500
2240,Aggressive,1.6,500
2241,Random,1.75,500
2242,Aggressive,-0.05,250
2243,Conservative,2.5,500
2244,Aggressive,1.8,500
2245,Aggressive,2.2,500
2246,ValueBuyer,2.4,500
2247,ValueBuyer,1.9,500
2248,ValueBuyer,2.35,500
2249,ValueBuyer,2.6,500
2250,Conservative,2.15,500
2251,Aggressive,2.25,500
2252,Aggressive,2.0,500
2253,Random,0.45,500
2254,Aggressive,2.35,500
2255,Conservative,2.1,500
2256,Conservative,2.45,500
2257,Aggressive,2.65,500
2258,Aggressive,-0.2,234
2259,Conservative,2.35,500
2260,Aggressive,2.1,500
2261,Aggressive,2.0,500
2262,Random,-0.45,176
2263,Conservative,2.2,500
2264,Aggressive,2.15,500
2265,Aggressive,2.1,500
2266,Conservative,-0.25,500
2267,ValueBuyer,2.5,500
2268,Aggressive,0.25,243
2269,Conservative,2.25,500
2270,Aggressive,2.15,500
2271,Aggressive,2.05,500
2272,Aggressive,2.05,500
2273,ValueBuyer,2.65,500
2274,Aggressive,2.45,500
2275,Conservative,2.3,500
2276,ValueBuyer,2.25,500
2277,ValueBuyer,2.55,500
2278,Aggressive,0.6,374
2279,ValueBuyer,2.4,500
2280,Conservative,2.2,500
2281,Aggressive,0.85,414
2282,ValueBuyer,2.45,500
2283,Aggressive,0.2,184
2284,Aggressive,2.55,500
2285,Aggressive,2.05,500
2286,ValueBuyer,2.75,500
2287,ValueBuyer,2.25,500
2288,Aggressive,0.15,384
2289,Conservative,2.35,500
2290,Random,2.7,500
2291,Aggressive,1.95,500
2292,Conservative,2.05,500
2293,Random,-0.35,191
2294,Aggressive,2.25,500
2295,ValueBuyer,2.2,500
2296,Conservative,2.25,500
2297,Conservative,2.15,500
2298,Aggressive,2.4,500
2299,Aggressive,2.5,500
2300,Random,0.3,240
2301,Conservative,1.75,500
2302,Random,2.35,500
2303,Aggressive,1.9,500
2304,Aggressive,2.5,500
2305,ValueBuyer,1.9,500
2306,Aggressive,-0.15,200
2307,Conservative,2.5,500
2308,Aggressive,0.2,399
2309,Aggressive,2.05,500
2310,Conservative,2.3,500
2311,Conservative,2.35,500
2312,Aggressive,2.05,500
2313,ValueBuyer,2.55,500
2314,Aggressive,2.1,500
2315,Aggressive,2.0,500
2316,Aggressive,0.5,325
2317,Conservative,1.8,500
2318,Aggressive,2.3,500
2319,Aggressive,-0.15,212
2320,ValueBuyer,2.35,500
2321,Aggressive,2.3,500
2322,ValueBuyer,2.35,500
2323,Random,1.85,500
2324,ValueBuyer,2.35,500
2325,Aggressive,0.3,357
2326,ValueBuyer,2.4,500
2327,Conservative,2.2,500
2328,Aggressive,2.45,500
2329,Aggressive,2.4,500
2330,Conservative,-0.05,500
2331,Conservative,2.4,500
2332,Conservative,2.25,500
2333,ValueBuyer,2.75,500
2334,Conservative,2.4,500
2335,Aggressive,0.25,302
2336,Conservative,0.7,364
2337,ValueBuyer,2.2,500
2338,Aggressive,2.2,500
2339,Aggressive,2.85,500
2340,Aggressive,2.3,500
2341,Random,0.65,233
2342,Random,2.3,500
2343,ValueBuyer,2.35,500
2344,Aggressive,1.95,500
2345,ValueBuyer,2.45,500
2346,Aggressive,-0.15,153
2347,ValueBuyer,2.35,500
2348,ValueBuyer,2.6,500
2349,ValueBuyer,2.35,500
2350,Aggressive,2.1,500
2351,Aggressive,-0.05,159
2352,Conservative,2.3,500
2353,Conservative,0.05,238
2354,Aggressive,2.3,500
2355,Aggressive,2.35,500
2356,Aggressive,2.1,500
2357,ValueBuyer,2.35,500
2358,ValueBuyer,2.45,500
2359,Random,1.8,500
2360,Random,0.3,332
2361,Conservative,2.1,500
2362,Aggressive,0.75,279
2363,Aggressive,2.35,500
2364,Aggressive,-0.5,243
2365,ValueBuyer,2.5,500
2366,Conservative,1.95,500
2367,Aggressive,-0.2,151
2368,Aggressive,2.35,500
2369,Aggressive,2.4,500
2370,Aggressive,-0.3,173
2371,Conservative,2.1,500
2372,Aggressive,-0.05,164
2373,Conservative,0.45,286
2374,Conservative,0.2,352
2375,Conservative,2.05,500
2376,Aggressive,1.8,500
2377,ValueBuyer,2.4,500
2378,ValueBuyer,2.25,500
2379,Conservative,1.9,500
2380,Conservative,2.05,500
2381,Conservative,2.15,500
2382,Aggressive,2.2,500
2383,Conservative,2.55,500
2384,Aggressive,2.35,500
2385,ValueBuyer,2.35,500
2386,Conservative,2.3,500
2387,Aggressive,2.15,500
2388,Aggressive,2.0,500
2389,Aggressive,2.05,500
2390,ValueBuyer,2.1,500
2391,Conservative,-0.45,262
2392,Aggressive,2.35,500
2393,ValueBuyer,2.5,500
2394,Conservative,1.95,500
2395,Conservative,-0.3,201
2396,Aggressive,2.45,500
2397,Random,2.15,500
2398,Random,0.65,315
2399,Conservative,0.2,255
2400,Conservative,2.25,500
2401,Conservative,-0.5,241
2402,ValueBuyer,2.5,500
2403,Aggressive,-0.55,149
2404,Conservative,2.2,500
2405,Aggressive,2.4,500
2406,Conservative,-0.05,263
2407,Aggressive,2.55,500
2408,Conservative,2.45,500
2409,Conservative,2.55,500
2410,ValueBuyer,2.65,500
2411,Aggressive,0.25,277
2412,Random,-0.1,221
2413,Aggressive,2.0,500
2414,ValueBuyer,2.15,500
2415,ValueBuyer,2.5,500
2416,Conservative,2.25,500
2417,Conservative,2.35,500
2418,Conservative,2.2,500
2419,Aggressive,0.5,256
2420,Aggressive,2.25,500
2421,Conservative,2.4,500
2422,Aggressive,0.55,274
2423,Aggressive,2.2,500
2424,Random,0.3,363
2425,Aggressive,0.5,282
2426,Conservative,2.15,500
2427,Aggressive,-0.15,206
2428,Random,2.3,500
2429,ValueBuyer,2.3,500
2430,Conservative,1.9,500
2431,ValueBuyer,2.35,500
2432,Aggressive,-0.2,150
2433,Aggressive,2.45,500
2434,Conservative,2.45,500
2435,ValueBuyer,2.1,500
2436,Aggressive,2.2,500
2437,ValueBuyer,2.65,500
2438,ValueBuyer,2.5,500
2439,ValueBuyer,2.55,500
2440,Aggressive,2.15,500
2441,Aggressive,2.3,500
2442,Conservative,1.0,311
2443,Conservative,-0.1,251
2444,ValueBuyer,2.35,500
2445,ValueBuyer,2.25,500
2446,ValueBuyer,2.4,500
2447,ValueBuyer,2.5,500
2448,Random,2.35,500
2449,Aggressive,2.4,500
2450,Aggressive,2.05,500
2451,Aggressive,2.3,500
2452,Conservative,2.1,500
2453,Aggressive,2.05,500
2454,ValueBuyer,2.25,500
2455,ValueBuyer,2.5,500
2456,Aggressive,-0.5,102
2457,ValueBuyer,2.2,500
2458,Random,-0.05,205
2459,Aggressive,2.1,500
2460,Conservative,2.2,500
2461,ValueBuyer,2.55,500
2462,ValueBuyer,2.65,500
2463,Conservative,0.5,295
2464,Aggressive,0.95,500
2465,Aggressive,0.2,307
2466,Conservative,0.85,414
2467,Conservative,-0.35,228
2468,Conservative,2.35,500
2469,Aggressive,2.15,500
2470,ValueBuyer,2.45,500
2471,ValueBuyer,2.5,500
2472,Conservative,2.35,500
2473,Aggressive,2.75,500
2474,Conservative,0.4,305
2475,Aggressive,2.6,500
2476,ValueBuyer,2.25,500
2477,Conservative,2.3,500
2478,Conservative,0.3,272
2479,Random,2.05,500
2480,ValueBuyer,2.35,500
2481,Aggressive,2.45,500
2482,Conservative,0.15,500
2483,Aggressive,-0.25,238
2484,ValueBuyer,2.55,500
2485,Aggressive,2.45,500
2486,Conservative,2.05,500
2487,ValueBuyer,2.4,500
2488,Aggressive,2.55,500
2489,Conservative,2.0,500
2490,Conservative,2.2,500
2491,ValueBuyer,2.45,500
2492,Aggressive,2.3,500
2493,Aggressive,1.85,500
2494,Conservative,0.5,329
2495,Conservative,2.0,500
2496,Aggressive,2.2,500
2497,Aggressive,1.9,500
2498,ValueBuyer,2.35,500
2499,ValueBuyer,2.35,500
2500,Aggressive,-0.35,169
2501,Aggressive,2.35,500
2502,Aggressive,-0.3,132
2503,Aggressive,-0.15,164
2504,ValueBuyer,2.4,500
2505,Aggressive,2.1,500
2506,Random,-0.05,228
2507,Random,1.95,500
2508,Conservative,2.35,500
2509,Aggressive,0.45,329
2510,Aggressive,0.7,438
2511,Aggressive,2.15,500
2512,Conservative,0.3,245
2513,Conservative,0.15,273
2514,Conservative,0.45,312
2515,Conservative,1.8,500
2516,Aggressive,-0.2,185
2517,Aggressive,-0.0,230
2518,ValueBuyer,2.3,500
2519,Aggressive,2.35,500
2520,Conservative,2.5,500
2521,Random,-0.15,262
2522,Conservative,2.2,500
2523,ValueBuyer,2.45,500
2524,ValueBuyer,2.45,500
2525,Aggressive,0.6,254
2526,ValueBuyer,2.0,500
2527,Aggressive,2.35,500
2528,Aggressive,2.25,500
2529,Conservative,0.8,309
2530,Aggressive,2.55,500
2531,Aggressive,2.2,500
2532,Aggressive,1.8,500
2533,Aggressive,0.9,401
2534,Conservative,1.9,500
2535,ValueBuyer,2.55,500
2536,Conservative,2.2,500
2537,Random,1.85,500
2538,Random,2.1,500
2539,Aggressive,2.05,500
2540,Conservative,2.1,500
2541,Aggressive,2.0,500
2542,Aggressive,-0.6,94
2543,Aggressive,-0.3,126
2544,Aggressive,2.35,500
2545,Conservative,-0.3,500
2546,ValueBuyer,2.05,500
2547,Random,2.35,500
2548,Conservative,2.05,500
2549,ValueBuyer,2.25,500
2550,Aggressive,0.8,332
2551,ValueBuyer,2.5,500
2552,ValueBuyer,2.3,500
2553,Conservative,2.2,500
2554,Aggressive,2.3,500
2555,Conservative,2.25,500
2556,Aggressive,0.9,389
2557,Conservative,2.35,500
2558,Aggressive,-0.5,115
2559,ValueBuyer,2.55,500
2560,Aggressive,0.7,330
2561,Aggressive,3.1,500
2562,Aggressive,-0.5,94
2563,ValueBuyer,2.5,500
2564,ValueBuyer,2.5,500
2565,Aggressive,2.4,500
2566,ValueBuyer,2.1,500
2567,Conservative,0.7,435
2568,Conservative,2.35,500
2569,ValueBuyer,2.3,500
2570,Aggressive,2.3,500
2571,Aggressive,2.35,500
2572,Conservative,2.25,500
2573,Conservative,2.35,500
2574,Aggressive,2.15,500
2575,ValueBuyer,2.4,500
2576,Conservative,2.45,500
2577,Aggressive,0.1,169
2578,ValueBuyer,2.15,500
2579,Aggressive,2.4,500
2580,Aggressive,-0.55,131
2581,Aggressive,2.25,500
2582,Aggressive,0.05,155
2583,Aggressive,2.7,500
2584,Conservative,2.3,500
2585,Random,0.05,500
2586,Random,2.15,500
2587,Aggressive,0.15,186
2588,Aggressive,-0.35,166
2589,Conservative,2.1,500
2590,Aggressive,0.95,476
2591,ValueBuyer,2.4,500
2592,Aggressive,-0.45,500
2593,Conservative,2.4,500
2594,Aggressive,2.35,500
2595,Aggressive,2.35,500
2596,Aggressive,2.15,500
2597,Aggressive,-0.15,152
2598,ValueBuyer,2.25,500
2599,Conservative,1.0,408
2600,Random,2.1,500
2601,Aggressive,2.2,500
2602,Aggressive,2.1,500
2603,ValueBuyer,2.65,500
2604,ValueBuyer,2.3,500
2605,Aggressive,2.05,500
2606,Aggressive,2.1,500
2607,Aggressive,2.45,500
2608,Aggressive,2.25,500
2609,ValueBuyer,2.25,500
2610,Aggressive,0.1,246
2611,Conservative,2.4,500
2612,ValueBuyer,2.7,500
2613,Conservative,2.35,500
2614,Conservative,-0.25,236
2615,Aggressive,0.5,285
2616,Aggressive,0.8,500
2617,Aggressive,2.5,500
2618,Conservative,-0.05,262
2619,Random,2.5,500
2620,ValueBuyer,2.45,500
2621,ValueBuyer,2.25,500
2622,Aggressive,2.1,500
2623,Random,2.25,500
2624,Conservative,1.8,500
2625,Aggressive,2.35,500
2626,Conservative,2.25,500
2627,Aggressive,0.65,371
2628,Random,0.3,500
2629,Aggressive,0.05,267
2630,Aggressive,2.15,500
2631,Conservative,2.6,500
2632,Aggressive,2.25,500
2633,Aggressive,2.5,500
2634,Aggressive,2.35,500
2635,Conservative,1.95,500
2636,Aggressive,2.25,500
2637,ValueBuyer,2.45,500
2638,Aggressive,2.25,500
2639,ValueBuyer,2.3,500
2640,Aggressive,2.25,500
2641,Aggressive,2.15,500
2642,Conservative,2.05,500
2643,Aggressive,2.35,500
2644,Conservative,2.3,500
2645,Aggressive,2.65,500
2646,ValueBuyer,2.3,500
2647,Conservative,2.1,500
2648,Aggressive,2.3,500
2649,Aggressive,2.1,500
2650,Random,2.25,500
2651,Aggressive,2.05,500
2652,Conservative,0.5,304
2653,Aggressive,2.3,500
2654,Conservative,0.3,331
2655,Aggressive,2.45,500
2656,Aggressive,2.3,500
2657,Conservative,2.6,500
2658,ValueBuyer,2.8,500
2659,Aggressive,0.05,500
2660,Aggressive,2.15,500
2661,Conservative,-0.25,170
2662,Aggressive,2.05,500
2663,Conservative,2.3,500
2664,ValueBuyer,2.25,500
2665,Conservative,2.4,500
2666,ValueBuyer,2.75,500
2667,Aggressive,2.35,500
2668,Aggressive,2.2,500
2669,Aggressive,2.45,500
2670,ValueBuyer,2.35,500
2671,ValueBuyer,2.35,500
2672,Aggressive,2.25,500
2673,Aggressive,0.05,235
2674,ValueBuyer,2.4,500
2675,Aggressive,0.15,210
2676,Aggressive,2.25,500
2677,Aggressive,2.15,500
2678,Conservative,1.1,491
2679,Conservative,2.45,500
2680,Conservative,2.45,500
2681,Aggressive,0.7,334
2682,Aggressive,1.45,470
2683,Aggressive,2.25,500
2684,Random,1.15,478
2685,Conservative,1.9,500
2686,Aggressive,2.2,500
2687,Aggressive,2.15,500
2688,Random,2.2,500
2689,Aggressive,2.6,500
2690,Aggressive,2.3,500
2691,Aggressive,2.25,500
2692,Aggressive,2.1,500
2693,Aggressive,2.25,500
2694,Aggressive,0.5,442
2695,Aggressive,2.15,500
2696,Random,2.15,500
2697,ValueBuyer,2.65,500
2698,Aggressive,2.4,500
2699,ValueBuyer,2.45,500
2700,ValueBuyer,2.45,500
2701,Conservative,2.0,500
2702,Conservative,2.15,500
2703,ValueBuyer,2.35,500
2704,Random,-0.4,206
2705,Conservative,2.1,500
2706,ValueBuyer,2.5,500
2707,Aggressive,-0.15,292
2708,Aggressive,2.45,500
2709,Aggressive,2.1,500
2710,Aggressive,2.15,500
2711,Aggressive,-0.1,220
2712,Aggressive,2.35,500
2713,Aggressive,2.2,500
2714,Conservative,2.15,500
2715,ValueBuyer,2.25,500
2716,Aggressive,-0.15,144
2717,Aggressive,2.3,500
2718,Aggressive,2.7,500
2719,Aggressive,0.3,274
2720,ValueBuyer,2.5,500
2721,Conservative,0.9,332
2722,Aggressive,2.35,500
2723,ValueBuyer,2.35,500
2724,ValueBuyer,2.65,500
2725,Aggressive,2.5,500
2726,Aggressive,2.4,500
2727,Aggressive,1.85,500
2728,Aggressive,2.4,500
2729,ValueBuyer,2.25,500
2730,Aggressive,1.9,500
2731,ValueBuyer,2.45,500
2732,Conservative,2.15,500
2733,Aggressive,2.3,500
2734,Conservative,0.7,500
2735,Conservative,0.75,333
2736,Conservative,2.1,500
2737,ValueBuyer,2.65,500
2738,Aggressive,2.1,500
2739,Aggressive,2.15,500
2740,Aggressive,2.3,500
2741,Aggressive,2.4,500
2742,Conservative,2.45,500
2743,Aggressive,2.4,500
2744,Aggressive,-0.35,149
2745,Aggressive,2.4,500
2746,Conservative,0.3,185
2747,Random,2.3,500
2748,Conservative,2.5,500
2749,ValueBuyer,2.0,500
2750,Aggressive,2.25,500
2751,Aggressive,0.5,360
2752,ValueBuyer,2.05,500
2753,Conservative,2.1,500
2754,Aggressive,-0.1,222
2755,ValueBuyer,2.4,500
2756,Conservative,0.35,228
2757,Aggressive,2.4,500
2758,Conservative,2.15,500
2759,Conservative,2.05,500
2760,Aggressive,-0.15,208
2761,ValueBuyer,2.65,500
2762,Conservative,1.4,458
2763,Conservative,2.55,500
2764,Conservative,1.45,462
2765,ValueBuyer,2.4,500
2766,Conservative,2.4,500
2767,ValueBuyer,2.45,500
2768,ValueBuyer,2.15,500
2769,Conservative,0.15,334
2770,Aggressive,-0.15,235
2771,ValueBuyer,2.35,500
2772,Aggressive,2.0,500
2773,ValueBuyer,2.25,500
2774,Conservative,0.6,394
2775,Aggressive,2.25,500
2776,Aggressive,2.0,500
2777,ValueBuyer,2.3,500
2778,ValueBuyer,2.6,500
2779,ValueBuyer,2.35,500
2780,Random,2.25,500
2781,Random,2.3,500
2782,Aggressive,-0.15,195
2783,Aggressive,2.1,500
2784,Conservative,0.15,310
2785,Conservative,0.95,434
2786,Aggressive,0.9,500
2787,Conservative,0.8,373
2788,ValueBuyer,2.3,500
2789,Aggressive,2.35,500
2790,Conservative,2.35,500
2791,Conservative,1.45,441
2792,Aggressive,2.05,500
2793,Aggressive,-0.45,119
2794,Aggressive,-0.15,279
2795,Aggressive,0.2,211
2796,Aggressive,2.05,500
2797,Aggressive,0.1,500
2798,ValueBuyer,2.35,500
2799,ValueBuyer,2.45,500
2800,ValueBuyer,2.4,500
2801,Conservative,2.15,500
2802,ValueBuyer,2.25,500
2803,Conservative,2.3,500
2804,Conservative,1.7,500
2805,ValueBuyer,2.3,500
2806,Aggressive,-0.4,141
2807,Conservative,2.35,500
2808,Conservative,2.6,500
2809,Conservative,2.6,500
2810,Random,2.5,500
2811,Aggressive,1.85,500
2812,ValueBuyer,2.15,500
2813,Conservative,0.4,331
2814,Aggressive,2.05,500
2815,ValueBuyer,2.6,500
2816,Aggressive,2.05,500
2817,Conservative,2.2,500
2818,ValueBuyer,2.2,500
2819,ValueBuyer,2.5,500
2820,Conservative,2.5,500
2821,Aggressive,0.3,420
2822,Aggressive,2.05,500
2823,Aggressive,-0.25,271
2824,Aggressive,2.35,500
2825,Random,2.45,500
2826,Aggressive,2.1,500
2827,ValueBuyer,2.35,500
2828,Conservative,2.15,500
2829,ValueBuyer,2.55,500
2830,Aggressive,2.4,500
2831,Aggressive,2.15,500
2832,Aggressive,2.4,500
2833,Aggressive,2.2,500
2834,Conservative,2.5,500
2835,Conservative,2.25,500
2836,ValueBuyer,2.35,500
2837,ValueBuyer,2.15,500
2838,Aggressive,1.8,500
2839,Aggressive,2.0,500
2840,Aggressive,2.4,500
2841,Random,0.25,416
2842,Conservative,0.1,302
2843,Aggressive,-0.4,228
2844,Random,1.9,500
2845,Conservative,-0.1,222
2846,Aggressive,2.35,500
