episode,winner,ppo_agent_reward,episode_length
528,ValueBuyer,0.0,293
529,ValueBuyer,2.35,500
530,ValueBuyer,-0.3,404
531,ValueBuyer,0.35,234
532,Random,2.45,500
533,Conservative,2.05,500
534,Conservative,2.05,500
535,Aggressive,2.25,500
536,Conservative,0.35,241
537,Aggressive,2.15,500
538,ValueBuyer,2.35,500
539,Random,0.0,191
540,Conservative,-0.15,204
541,ValueBuyer,2.25,500
542,Conservative,0.4,261
543,ValueBuyer,-0.35,103
544,Conservative,0.55,411
545,ValueBuyer,1.4,415
546,ValueBuyer,2.15,500
547,Conservative,-0.2,260
548,ValueBuyer,2.35,500
549,ValueBuyer,0.5,255
550,Conservative,2.15,500
551,Random,-0.35,304
552,Conservative,2.3,500
553,Conservative,2.2,500
554,ValueBuyer,-0.2,154
555,Aggressive,2.6,500
556,Conservative,2.2,500
557,Aggressive,2.4,500
558,Aggressive,2.05,500
559,Conservative,1.2,484
560,Conservative,2.6,500
561,Aggressive,2.5,500
562,Conservative,2.5,500
563,Conservative,2.15,500
564,Conservative,0.5,304
565,Aggressive,2.35,500
566,Conservative,2.3,500
567,Conservative,0.95,361
568,ValueBuyer,2.15,500
569,Aggressive,2.45,500
570,Aggressive,2.55,500
571,Conservative,2.2,500
572,ValueBuyer,-0.45,500
573,Aggressive,2.45,500
574,Conservative,2.05,500
575,Random,2.5,500
576,Aggressive,2.65,500
577,Aggressive,2.75,500
578,ValueBuyer,2.4,500
579,Conservative,2.2,500
580,Conservative,2.55,500
581,Conservative,1.65,418
582,Aggressive,2.15,500
583,Aggressive,2.7,500
584,Conservative,0.35,341
585,Random,2.15,500
586,Aggressive,2.3,500
587,Aggressive,2.65,500
588,Conservative,2.45,500
589,Conservative,0.4,384
590,Conservative,1.05,401
591,Conservative,2.55,500
592,Aggressive,2.4,500
593,Aggressive,2.25,500
594,Random,2.3,500
595,Aggressive,2.7,500
596,ValueBuyer,-0.5,107
597,Aggressive,2.55,500
598,Conservative,2.4,500
599,Conservative,0.0,204
600,Conservative,2.45,500
601,Aggressive,2.35,500
602,Aggressive,2.45,500
603,Aggressive,2.25,500
604,ValueBuyer,0.5,257
605,Conservative,0.65,320
606,Aggressive,2.85,500
607,Aggressive,2.8,500
608,ValueBuyer,0.15,153
609,Aggressive,2.45,500
610,Aggressive,2.4,500
611,Conservative,2.4,500
612,Aggressive,2.35,500
613,Aggressive,2.45,500
614,Aggressive,2.35,500
615,Aggressive,2.6,500
616,ValueBuyer,1.95,500
617,Conservative,2.2,500
618,ValueBuyer,2.2,500
619,Random,2.45,500
